timestamp,framework,model,quantization,cache_state,cell_label,task_id,turn_idx,phase,phase_ms,cpu_mw,gpu_mw,dram_mw,total_mw,extra
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,0,tokenize_prompt,0.0,0,0,0,0,"{""deferred"": ""server-side"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,0,submit_to_engine,0.0,0,0,0,0,"{""deferred"": ""fused into prefill"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,0,prefill,2698.312,17021,32065,0,64395,"{""prompt_tokens"": 0, ""cached_tokens"": 0, ""cache_hit_rate"": 0.0, ""dominant"": ""MIX"", ""cpu_share"": 0.347, ""resource_class"": ""gpu_compute"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,0,decode,13492.133,17021,32065,0,64395,"{""gen_tokens"": 0, ""tpot_est_ms"": 13492.133, ""dominant"": ""MIX"", ""cpu_share"": 0.347, ""resource_class"": ""gpu_memory"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,0,detokenize,0.0,0,0,0,0,"{""deferred"": ""server-side"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,0,parse_action,0.033,0,0,0,0,"{""action"": ""respond"", ""fan_out"": 1, ""actions"": [""respond""], ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""host_python"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,0,tool_exec,0.026,0,0,0,0,"{""action"": ""respond"", ""fan_out"": 1, ""per_action_ms"": null, ""source"": ""tool"", ""obs_len"": 20, ""is_user_sim"": false, ""setup_ms"": null, ""subprocess_ms"": null, ""io_ms"": null, ""read_ms"": null, ""write_ms"": null, ""format_ms"": 0.0012, ""exit_code"": null, ""stdout_bytes"": null, ""stderr_bytes"": null, ""bytes_read"": null, ""bytes_written"": null, ""timeout"": null, ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,0,format_obs,0.005,0,0,0,0,"{""history_len"": 4, ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""host_python"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,1,tokenize_prompt,0.0,0,0,0,0,"{""deferred"": ""server-side"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,1,submit_to_engine,0.0,0,0,0,0,"{""deferred"": ""fused into prefill"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,1,prefill,383.364,17595,33351,0,66882,"{""prompt_tokens"": 0, ""cached_tokens"": 0, ""cache_hit_rate"": 0.0, ""dominant"": ""MIX"", ""cpu_share"": 0.345, ""resource_class"": ""gpu_compute"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,1,decode,13299.106,17595,33351,0,66882,"{""gen_tokens"": 0, ""tpot_est_ms"": 13299.106, ""dominant"": ""MIX"", ""cpu_share"": 0.345, ""resource_class"": ""gpu_memory"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,1,detokenize,0.0,0,0,0,0,"{""deferred"": ""server-side"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,1,parse_action,0.033,0,0,0,0,"{""action"": ""respond"", ""fan_out"": 1, ""actions"": [""respond""], ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""host_python"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,1,tool_exec,0.029,0,0,0,0,"{""action"": ""respond"", ""fan_out"": 1, ""per_action_ms"": null, ""source"": ""tool"", ""obs_len"": 20, ""is_user_sim"": false, ""setup_ms"": null, ""subprocess_ms"": null, ""io_ms"": null, ""read_ms"": null, ""write_ms"": null, ""format_ms"": 0.0012, ""exit_code"": null, ""stdout_bytes"": null, ""stderr_bytes"": null, ""bytes_read"": null, ""bytes_written"": null, ""timeout"": null, ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,1,format_obs,0.005,0,0,0,0,"{""history_len"": 6, ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""host_python"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,2,tokenize_prompt,0.0,0,0,0,0,"{""deferred"": ""server-side"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,2,submit_to_engine,0.0,0,0,0,0,"{""deferred"": ""fused into prefill"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,2,prefill,395.768,17818,33887,0,67660,"{""prompt_tokens"": 0, ""cached_tokens"": 0, ""cache_hit_rate"": 0.0, ""dominant"": ""MIX"", ""cpu_share"": 0.345, ""resource_class"": ""gpu_compute"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,2,decode,88307.038,17818,33887,0,67660,"{""gen_tokens"": 0, ""tpot_est_ms"": 88307.038, ""dominant"": ""MIX"", ""cpu_share"": 0.345, ""resource_class"": ""gpu_memory"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,2,detokenize,0.0,0,0,0,0,"{""deferred"": ""server-side"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,2,parse_action,0.111,0,0,0,0,"{""action"": ""respond"", ""fan_out"": 1, ""actions"": [""respond""], ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""host_python"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,2,tool_exec,0.016,0,0,0,0,"{""action"": ""respond"", ""fan_out"": 1, ""per_action_ms"": null, ""source"": ""tool"", ""obs_len"": 20, ""is_user_sim"": false, ""setup_ms"": null, ""subprocess_ms"": null, ""io_ms"": null, ""read_ms"": null, ""write_ms"": null, ""format_ms"": 0.0006, ""exit_code"": null, ""stdout_bytes"": null, ""stderr_bytes"": null, ""bytes_read"": null, ""bytes_written"": null, ""timeout"": null, ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,2,format_obs,0.003,0,0,0,0,"{""history_len"": 8, ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""host_python"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,3,tokenize_prompt,0.0,0,0,0,0,"{""deferred"": ""server-side"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,3,submit_to_engine,0.0,0,0,0,0,"{""deferred"": ""fused into prefill"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,3,prefill,1461.641,18024,34675,0,68828,"{""prompt_tokens"": 0, ""cached_tokens"": 0, ""cache_hit_rate"": 0.0, ""dominant"": ""MIX"", ""cpu_share"": 0.342, ""resource_class"": ""gpu_compute"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,3,decode,90365.984,18024,34675,0,68828,"{""gen_tokens"": 0, ""tpot_est_ms"": 90365.984, ""dominant"": ""MIX"", ""cpu_share"": 0.342, ""resource_class"": ""gpu_memory"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,3,detokenize,0.0,0,0,0,0,"{""deferred"": ""server-side"", ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""noop"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
20260708 12:03:32,llamacpp,Llama-3.2-1B,fp16,on,swebench_live_llamacpp_thor,0,3,parse_action,0.039,0,0,0,0,"{""action"": ""respond"", ""fan_out"": 1, ""actions"": [""respond""], ""dominant"": ""GPU"", ""cpu_share"": 0.0, ""resource_class"": ""host_python"", ""gpu_sat"": false, ""cpu_sat_1core"": false}"
